,fire_name,fire_year,fire_size,fire_type,avg_dis_from_odessa,distance_category,smoke_density_estimate
78856,Left hand (1),2020,99.86427339781082,Wildfire,443.3849161397683,9.0,0.5014921305243962
78858,Thursday (1),2020,97.84887615910174,Wildfire,586.9983037870213,12.0,0.37115377832854485
78860,ORAIBI WASH (1),2020,98.39073425261311,Wildfire,548.5668023959929,11.0,0.39935540808791414
78861,MM45 (1),2020,97.67253213993672,Wildfire,602.0534889567122,13.0,0.36122039209453743
78864,Bradbury Krebs (1),2020,96.38797402000051,Wildfire,550.8899929224408,11.0,0.38957659634620123
78867,Horseshoe (1),2020,95.81802612889003,Wildfire,590.335526491592,12.0,0.36139587442844734
78871,Halfway (2),2020,98.46575920634075,Wildfire,626.3007838687118,13.0,0.3500557122547467
78877,Jake Spring (2),2020,101.12737972736352,Wildfire,443.61414564892874,9.0,0.5075727039651301
78880,Stanton (1),2020,91.99182751336375,Wildfire,627.3347905197351,13.0,0.3265011865164212
78881,Carbon Black (1),2020,91.81548674152717,Likely Wildfire,268.00281504729094,6.0,0.7628013894624875
78882,Sycamore (1),2020,90.96093869049203,Wildfire,583.6384144879341,12.0,0.34701316778598656
78886,Bowknot (2),2020,90.45897783577142,Wildfire,634.5354271542661,13.0,0.3174173721721814
78889,CAMELBACK (1),2020,89.79444509819861,Wildfire,628.1749344019329,13.0,0.31827590248297344
78891,Hot (1),2020,88.95049506805077,Wildfire,595.6079047147674,12.0,0.33252385521948946
78900,Cox Canyon (1),2020,86.26193809975277,Wildfire,477.30843321761614,10.0,0.4023972408270077
78901,LAKE BED (1),2020,85.80699048234466,Wildfire,127.18151000661798,3.0,1.5022201516234857
78903,No Fire Name Provided (1),2020,85.21721092457162,Wildfire,472.18431717929917,10.0,0.4018376707907314
78909,Independence (1),2020,83.47934699665404,Wildfire,588.2771025136741,12.0,0.31595991540894125
78910,Blue Creek (2),2020,83.07189202725435,Wildfire,589.1115350628742,12.0,0.31397239501038254
78912,DEER FARM (1),2020,80.30773717874676,Wildfire,427.1028763927939,9.0,0.4186583747041004
78913,NOT YET (1),2020,80.19368161283732,Wildfire,349.45155337681,7.0,0.5109613692961548
78915,Power line (1),2020,79.1463235458998,Wildfire,477.16819488367605,10.0,0.3693126195536302
78931,No Fire Name Provided (1),2020,72.2179134060774,Wildfire,443.5567584940575,9.0,0.3625188766464788
78933,Four spears (1),2020,70.90079192825779,Wildfire,447.2632691938598,9.0,0.3529577664901813
78934,Steel Canyon (3),2020,70.99630549850218,Wildfire,550.5663535878482,11.0,0.2871183653548235
78938,Gasline (1),2020,68.5414882712688,Wildfire,528.0395032745336,11.0,0.2890160802981673
78940,Burnt well (1),2020,67.7839171254302,Wildfire,632.040139063681,13.0,0.23879041637794507
78941,BASS (1),2020,67.61392029883885,Wildfire,485.75023322339973,10.0,0.30992598483456824
78947,Range 12 (1),2020,65.45956851937217,Wildfire,549.4781308672306,11.0,0.2652513582321839
78953,Clark Canyon (1),2020,64.32527538067211,Wildfire,366.5978002568599,8.0,0.39068495736861064
78960,Fog (1),2020,62.8529463478089,Wildfire,263.38913087715247,6.0,0.5313279742656336
78965,Green Meadows (2),2020,61.81745692234165,Wildfire,533.5210742221332,11.0,0.2579849945558932
78975,BULL CREEK (1),2020,59.659823668997,Wildfire,475.5496066074456,10.0,0.27933221748547093
78977,Cactus (1),2020,59.37174900286034,Wildfire,493.219258435072,10.0,0.26802463129404247
78978,Creosote fire (1),2020,59.26764215846035,Wildfire,579.129338399613,12.0,0.22786465948715107
78979,Charlie Moore (2),2020,61.748985081912494,Wildfire,405.77618411894343,9.0,0.3388271169609711
78982,Father (1),2020,58.6528622031932,Wildfire,638.5536620156885,13.0,0.2045157224328765
78984,COYOTE SPRING (1),2020,59.08082756978733,Wildfire,553.4651014456261,12.0,0.23767922275904899
78985,Starlight (3),2020,58.383685066639806,Wildfire,475.6559982138108,10.0,0.27329608849535947
78988,North Fruita (1),2020,57.48277436773845,Wildfire,622.8389923648494,13.0,0.20549289844106883
78994,Canal (1),2020,54.45767374842786,Wildfire,536.4104478753586,11.0,0.2260459591824703
79003,North Moor (1),2020,52.925384004939566,Wildfire,500.1334285210578,10.0,0.23562047366433256
79005,Petroglyph (1),2020,52.450851014915166,Wildfire,339.2438827124779,7.0,0.3442511535628098
79006,Big Boy (2),2020,259.7036275392094,Wildfire,482.41577575916017,10.0,1.1986472815546
79010,Red Canyon (1),2020,50.944930750849075,Wildfire,590.6994736459021,12.0,0.19203008879424677
79012,Magote (2),2020,50.79896287050797,Wildfire,416.2310036199209,9.0,0.27174108796001295
79013,Flash  (1),2020,50.78117136639072,Wildfire,445.41286575906304,9.0,0.2538486437247209
79015,Elephant Butte (2),2020,51.46778365424372,Wildfire,560.8710357201893,12.0,0.20431833655932
79018,Southern (1),2020,49.72979897968759,Wildfire,543.6677658069336,11.0,0.20366575416948968
79023,NORTH CACHE CREEK (1),2020,49.30887271760644,Wildfire,310.73072873562035,7.0,0.35332613339219454
79024,Flying UW (1),2020,48.89942277055115,Wildfire,501.2681414125376,11.0,0.21720435036175648
79031,No Fire Name Provided (1),2020,47.41673758478033,Wildfire,479.0974491837966,10.0,0.22036504255757391
79033,Alamo (1),2020,47.33164885434297,Wildfire,633.139380257115,13.0,0.16645130233322541
79034,No Fire Name Provided (1),2020,47.25916856841383,Wildfire,457.48604191886847,10.0,0.230008093961192
79036,Hickory Creek wildfire FY20 (2),2020,46.957593612547754,Wildfire,478.57901229773813,10.0,0.21846761838960924
79037,TABLE (1),2020,46.196719458892616,Wildfire,480.9799587635442,10.0,0.21385482138302114
79043,MIDWAY CREEK (1),2020,44.9101831814768,Wildfire,314.78052702117054,7.0,0.3176668222976886
79045,Mockingbird Fire (1),2020,60.7490949869992,Wildfire,616.470210768961,13.0,0.219413127259256
79061,KEEL (1),2020,41.21852346306843,Wildfire,395.123039414135,8.0,0.2322709877518602
79064,Pipestem (1),2020,40.98659631596751,Wildfire,417.7572169834312,9.0,0.21845036937660106
79065,Prescott Ridge (1),2020,40.80509680974359,Wildfire,604.9651636211324,13.0,0.15018236392590686
79068,Sunglow (1),2020,40.36144730162477,Wildfire,417.22929585911953,9.0,0.21539063986980495
79071,Windmill (1),2020,40.27288794278068,Wildfire,621.7672974739045,13.0,0.14421810607345598
79075,Soda (2),2020,40.392925631053366,Wildfire,485.1989378003164,10.0,0.1853618515389372
79077,Pine Shadow (2),2020,39.576984221020304,Wildfire,442.9800207089188,9.0,0.1989268698588088
79084,Trail Through Time (2),2020,38.792970945274,Wildfire,631.7260618977418,13.0,0.13672852772744756
79086,MUDDER (1),2020,38.33346189608821,Wildfire,470.04332153789534,10.0,0.1815829410654179
79088,Vine (2),2020,37.95799046959346,Wildfire,482.66242408044525,10.0,0.17510341376992705
79097,Solar (1),2020,34.737052245765454,Wildfire,508.03054931721965,11.0,0.15224324205485446
79101,CROW (1),2020,33.98353670087409,Wildfire,395.9689621791408,8.0,0.1910919179602456
79106,No Fire Name Provided (1),2020,33.20320818141401,Wildfire,280.9015745376387,6.0,0.263184776867542
79110,Delete fire perimeter (1),2020,33.304005517515925,Wildfire,588.5704347831987,12.0,0.1259890837235286
79111,Reeder Mesa (1),2020,32.78975483624939,Wildfire,593.9060551082362,12.0,0.12292927117788205
79117,Bonita (1),2020,31.40793800525154,Wildfire,436.738077914392,9.0,0.1601228299093391
79120,COTTON (1),2020,30.742711994859224,Wildfire,72.80775118652544,2.0,0.9401549774651181
79122,Rat (1),2020,30.65264173521535,Wildfire,642.954502889927,13.0,0.1061506254436323
79124,COSAR (1),2020,30.352250039718868,Wildfire,390.59153790108354,8.0,0.1730226468607631
79125,Sulphur (2),2020,30.094415785959228,Wildfire,629.5780375741101,13.0,0.10643175849433466
79126,West Moore (1),2020,30.04493003579738,Wildfire,267.96374507636,6.0,0.24964912515969986
79128,WEST FRANCIS (1),2020,29.833665008425783,Wildfire,441.3903595273296,9.0,0.15049381644052445
79136,Dogwood Ridge (1),2020,28.764802015047763,Wildfire,599.8441401445797,12.0,0.10677211828924879
79141,Mica Bowl (2),2020,31.355970512107966,Wildfire,480.5300705073782,10.0,0.1452896132382488
79146,Pioneer Fire (1),2020,28.068748669747077,Wildfire,585.3295045577723,12.0,0.10677203647405623
79153,MAVERICK (1),2020,27.062636510253874,Wildfire,426.79425856564006,9.0,0.14118430694773462
79156,Stanley (2),2020,27.609581400318323,Wildfire,460.41244797410855,10.0,0.13352040948750218
79157,Fornes (1),2020,26.730114547483335,Wildfire,608.4662841959646,13.0,0.09781358839097624
79160,Windmill (2),2020,26.590970862394066,Wildfire,485.49024507250084,10.0,0.12195190152988077
79163,Cañada (1),2020,25.806497930777123,Wildfire,385.5113416241377,8.0,0.14904822334648082
79165,Sage Road (1),2020,25.53671555997001,Wildfire,517.5617138492264,11.0,0.10985954277050647
79172,No Fire Name Provided (1),2020,25.077921153681004,Wildfire,468.1046639479627,10.0,0.11928434625669547
79173,Loy (1),2020,24.9577210573417,Wildfire,590.9638251588883,12.0,0.09403270289310295
79175,No Fire Name Provided (1),2020,24.86564166569551,Wildfire,513.1130402415022,11.0,0.10790001603782487
79186,SOUTH SOMBRERO (1),2020,24.288399283533348,Wildfire,496.4372907367032,10.0,0.10893548901108761
79205,Plane (2),2020,34.454091031724076,Wildfire,481.39644523822807,10.0,0.15935761018106334
79208,84 (2),2020,22.849001257271098,Wildfire,481.6890883801855,10.0,0.10561735897521202
79215,West Hawk (1),2020,22.233037438195097,Wildfire,506.66943942028894,11.0,0.09770324311965789
79217,KX (1),2020,22.173623128769297,Wildfire,518.0489745242302,11.0,0.0953017189021406
79219,Lincoln (1),2020,26.6449986151025,Wildfire,151.59268744615153,4.0,0.3913563096505767
79220,No Fire Name Provided (1),2020,22.096028473229726,Wildfire,518.3886043096473,11.0,0.09490599906790809
79226,Tell (1),2020,21.260876793454845,Wildfire,575.279020669129,12.0,0.08228819283269775
79227,KUTCHER RIDGE (1),2020,21.260031449628375,Wildfire,459.32565798339056,10.0,0.10305714029211688
79233,POWER (1),2020,20.765977750986316,Wildfire,481.02827329501815,10.0,0.09612064384378324
79238,School (2),2020,20.464094403375817,Wildfire,485.0177439631298,10.0,0.09394416134697167
79239,Salt Valley (2),2020,20.419481625621785,Wildfire,632.0497002267286,13.0,0.07193303317878202
79240,Army (1),2020,20.036471479531066,Wildfire,461.41568858550664,10.0,0.09668604066195745
79244,GUX #4 (1),2020,19.83821071819526,Wildfire,515.9186788888219,11.0,0.08561623732516628
79247,Moore Canyon (1),2020,19.670227216041283,Wildfire,623.8149562769361,13.0,0.0702083043136813
79248,Cotton springs (1),2020,19.615846455321627,Wildfire,479.3449620087978,10.0,0.09111581759437673
79253,Salt Creek (1),2020,19.34687465102252,Wildfire,635.9344828135153,13.0,0.06773815031948734
79256,Hills (2),2020,19.35312802709435,Wildfire,496.82500087502206,10.0,0.08673265042406138
79258,HOT SPRINGS 2020 (1),2020,20.79194110350011,Wildfire,190.32928244275956,4.0,0.24323401932219643
79265,Cactus  Forest (1),2020,18.499291837695317,Wildfire,530.8252091596072,11.0,0.0775958427965007
79266,Bascomb 2 (2),2020,30.76757303519051,Wildfire,643.4059060283035,13.0,0.10647388171962596
79273,Columbia (1),2020,18.082705695700525,Wildfire,597.833976798988,12.0,0.06734691563728358
79280,Railroad (1),2020,17.810975068990054,Wildfire,529.9790221331235,11.0,0.07482796020384143
79287,Sasabe (1),2020,17.40011818293077,Wildfire,543.6865065436192,11.0,0.07125880479907319
79293,Ridge (2),2020,17.51241369777284,Wildfire,481.2037495960035,10.0,0.08103113007054419
79294,Berry (1),2020,17.127613312537946,Wildfire,585.3021134878212,12.0,0.0651555848465107
79296,OAK CANYON (1),2020,17.03011613623342,Wildfire,189.00311254278597,4.0,0.20062430427434533
79299,LAKE PLEASANT (1),2020,16.802385971808953,Wildfire,589.2553364960235,12.0,0.06348956080367775
79307,Howard (1),2020,16.25748668577196,Wildfire,432.6884934494068,9.0,0.08365905437007354
79308,McCartny (1),2020,16.24095666257316,Wildfire,551.329279297375,12.0,0.06558966923558911
79312,Sweat (1),2020,16.16915931931564,Wildfire,589.3768873837629,12.0,0.06108424773276162
79315,BEATTY (1),2020,16.054387361583952,Wildfire,628.9778402875462,13.0,0.05683204489912543
79316,No Fire Name Provided (1),2020,16.04728168474596,Wildfire,516.361335483308,11.0,0.06919626465205625
79317,CLEAR CREEK (1),2020,16.039768798552924,Wildfire,469.10650241211374,10.0,0.07613100123722728
79322,No Fire Name Provided (1),2020,15.694086030606186,Wildfire,288.06930067314147,6.0,0.12130367014418772
79323,Mine (1),2020,15.675680919122016,Wildfire,511.4223676845887,11.0,0.0682466890419787
79324,BEACON (2),2020,15.995009570710804,Wildfire,606.0366978443844,13.0,0.05876523422419967
79326,Wupatki (1),2020,15.335097449943852,Wildfire,583.7072898944126,12.0,0.05849601933542247
79334,Copper Hill Fire (1),2020,14.82744384681813,Wildfire,501.38231956828844,11.0,0.06584641929258227
79338,Tabeguache (1),2020,14.565388966675945,Wildfire,571.5961519973886,12.0,0.05673717144138958
79341,BAT (1),2020,14.348832730596154,Wildfire,393.8898107971684,8.0,0.08111043241270782
79345,Aden (1),2020,14.14536975307322,Wildfire,277.9901163950762,6.0,0.11329737276006603
79350,Coyote (2),2020,13.93502743840507,Wildfire,621.932487047974,13.0,0.04988838849389523
79353,Arbuckle Dam RX (1),2020,13.861466630027953,Wildfire,355.0105375120699,8.0,0.08693663576781098
79355,518 (1),2020,13.747472748685203,Wildfire,471.1349310881552,10.0,0.06496993806274781
79361,Dynamite (1),2020,13.437542198487517,Wildfire,576.8881710629006,12.0,0.05186365235430977
79363,Picacho 2 (1),2020,13.267907491452242,Wildfire,532.4133723575776,11.0,0.055486632770177416
79366,Margarita (1),2020,13.177929764944697,Wildfire,539.6129090206199,11.0,0.05437505988415572
79382,No Fire Name Provided (1),2020,12.52949495786737,Wildfire,276.92291028885825,6.0,0.10074176812610584
79383,HARSHAW (1),2020,12.507532945864538,Likely Wildfire,492.1728799916591,10.0,0.05658337742065038
79384,Pump Canyon (1),2020,12.462838699170437,Wildfire,465.2456361102496,10.0,0.059644383820820844
79385,Ruby LEE (1),2020,15.4355561700299,Wildfire,628.667389672547,13.0,0.05466838442619639
79388,Tree (1),2020,12.287227473651056,Wildfire,488.47489233994617,10.0,0.05600754583464165
79394,GRADER (1),2020,12.11202706780327,Wildfire,316.4264870925813,7.0,0.0852273319972271
79398,MADALENE (1),2020,11.950200639459684,Wildfire,463.21318514111283,10.0,0.057441949980744096
79403,LITTLE (1),2020,11.706279343316336,Wildfire,409.83517536013915,9.0,0.06359815888777383
79408,COMBINE (1),2020,11.60490631297077,Wildfire,349.66319241153565,7.0,0.0738969664901496
79413,Hog Point (2),2020,11.43415513482163,Wildfire,578.9366954982172,12.0,0.04397520703099858
79414,No Fire Name Provided (1),2020,11.409626468356603,Wildfire,476.4995434847939,10.0,0.05331431431740911
79426,Dry Creek (1),2020,11.131751259110098,Wildfire,588.4130980780928,12.0,0.04212268556532514
79432,Agua Fria (2),2020,10.896998621634705,Wildfire,591.63474186422,12.0,0.04100984404166692
79439,Kansas (1),2020,10.697272182670009,Wildfire,433.42020604397567,9.0,0.054953933300953564
79447,CLEARVIEW OIL (1),2020,10.383765426260979,Wildfire,428.8429845986551,9.0,0.05391274554379574
79449,TJ (2),2020,10.275833587788824,Wildfire,622.8412803920846,13.0,0.03673453645912489
79452,LITTLE WEWOKA (1),2020,10.081906937642044,Wildfire,413.7710851073478,9.0,0.05425221027713853
79455,Arkansas Loop (1),2020,9.969397183430805,Wildfire,474.04028040154503,10.0,0.04682615978842524
79456,No Fire Name Provided (1),2020,9.960677897492907,Wildfire,485.18979695154553,10.0,0.0457100953492462
79461,Jolly Mesa (1),2020,9.756736527476317,Wildfire,604.8151302654894,13.0,0.03591838660670251
79473,Montgomery (1),2020,9.298848887048004,Wildfire,607.7404703999428,13.0,0.034067943856762734
79474,Marshall Butte (2),2020,9.273117493436294,Wildfire,448.0643462480435,9.0,0.04608082709966215
79476,Dry Park (1),2020,9.197631043404138,Wildfire,554.9240430195251,12.0,0.03690433065153561
79477,DARK CANYON (1),2020,9.188031646126642,Wildfire,490.27037767075933,10.0,0.041727437846178064
79478,BAILEY (1),2020,9.086286097222589,Wildfire,302.2318753414611,7.0,0.06693927920570925
79481,Crown point (1),2020,9.054641290805401,Wildfire,609.8467235370326,13.0,0.033058675189938366
79482,No Fire Name Provided (1),2020,9.006105265449216,Wildfire,455.51562082765844,10.0,0.04402188495460745
79495,Bigwater (2),2020,8.730850102309283,Wildfire,556.430823036848,12.0,0.03493656825987095
79497,Ruby Creek (1),2020,8.64315169357191,Wildfire,592.7957219465966,12.0,0.03246399515084961
79499,Smugglers Gap WF (1),2020,8.615021912469203,Wildfire,203.09391530007292,5.0,0.09444834769491156
79504,Dragon (1),2020,8.471861398840886,Wildfire,484.582822748342,10.0,0.03892653228786204
79505,Vaugh View (1),2020,8.4462528033009,Wildfire,458.42258781324966,10.0,0.04102352339804604
79512,MM 111 (2),2020,8.26227742791076,Wildfire,600.4570248383574,12.0,0.03063745834355901
79523,Rockin 22 (1),2020,7.845211668943347,Wildfire,270.9302416490461,6.0,0.06447362243620977
79527,KENTUCKY (1),2020,7.7726651065780175,Wildfire,592.0167337230814,12.0,0.029232830198107594
79528,COLONEL (1),2020,7.764919644074988,Wildfire,549.0287404162166,11.0,0.03149029845305353
79537,Coal Creek (1),2020,7.547054984601066,Likely Wildfire,539.8739775615398,11.0,0.03112576325691737
79539,Noland (1),2020,7.499103999850233,Wildfire,403.70225856160084,9.0,0.041360243584366053
79543,PAINTED HORSE (1),2020,7.38815731349593,Wildfire,284.4799730833597,6.0,0.05782549063132282
79544,Padilla (2),2020,7.331998617486802,Wildfire,570.6924580425588,12.0,0.028605868084786445
79558,GRAPEVINE (1),2020,6.870385553649657,Wildfire,181.44997383421125,4.0,0.08430611760944684
79564,256G (1),2020,6.602174460174692,Wildfire,544.8096226851035,11.0,0.02698218507784931
79569,PONGSIKVI (1),2020,6.478894407558725,Wildfire,526.416041181342,11.0,0.027403540547429026
79587,Whiskers Draw (2),2020,6.072258409624896,Wildfire,573.6438212932273,12.0,0.023569090022969728
79593,Horton (1),2020,5.964668126895811,Wildfire,533.2389278194762,11.0,0.024905733027779868
79602,Willow Basin (1),2020,5.696390128181127,Wildfire,589.2658239280145,12.0,0.021524018753084365
79603,Skyline (1),2020,5.6866991974029855,Wildfire,371.7591912578943,8.0,0.03405912074123793
79606,Jim Canyon 2 (2),2020,5.63641847082456,Wildfire,640.530147251202,13.0,0.019592892005633473
79607, Mule (2),2020,5.63575926785113,Wildfire,574.0188414861552,12.0,0.02186055463325316
79620,BEAR I (1),2020,5.417505357440911,Wildfire,548.5551067523079,11.0,0.02198943027591508
79621,RATTLESNAKE (1),2020,5.408785680546946,Wildfire,410.450610051881,9.0,0.029340922079079314
79625,7300 BLM (1),2020,5.373272488545696,Wildfire,595.6316674348018,12.0,0.020086116436358055
79632,Barnes (1),2020,5.193515434988365,Wildfire,561.36994782608,12.0,0.02059904837353151
79633,RAMBLER (1),2020,5.1932934577206264,Wildfire,313.69430878767724,7.0,0.03686133965625301
79634,Castle berry (1),2020,5.175139397637829,Wildfire,435.4696656968426,9.0,0.02646056022435945
79646,Saddle (1),2020,5.03468843091673,Wildfire,558.8086039826728,12.0,0.020060622509331705
79648,No Fire Name Provided (1),2020,4.999839509093949,Wildfire,627.8443068712438,13.0,0.017731235331962643
79650,Summit (1),2020,4.988305908068437,Wildfire,511.12165796180403,11.0,0.02173019808576305
79660,SEVENTY NINE (1),2020,4.846699136829549,Wildfire,533.0893853639042,11.0,0.020243281601790716
79670,Jack (1),2020,4.652029212108917,Wildfire,593.5674338844311,12.0,0.017450475213576143
79672,Tollgate (1),2020,4.607458490302359,Wildfire,420.5898017960225,9.0,0.0243914480356068
79680,Baca (1),2020,4.513150173233265,Wildfire,570.5195549992686,12.0,0.017613438215281812
79683,RU 559 (1),2020,4.48328394865482,Wildfire,522.7368948072971,11.0,0.01909624519732178
79685,Specie Creek (1),2020,4.40187431482767,Wildfire,534.8914529178585,11.0,0.01832343408301497
79686,UP IN SMOKE (1),2020,4.397421445101825,Wildfire,317.2339216557045,7.0,0.03086408173267769
79692,Flume Canyon Fire (1),2020,4.3416758777393385,Wildfire,645.0390466082799,13.0,0.014986709327690653
79694,Hollow Command (1),2020,4.319144971502512,Wildfire,604.0757779681617,13.0,0.015919933518867106
79699,RAMSEY (1),2020,4.271930574747526,Wildfire,471.41272970147327,10.0,0.02017705467215465
79700,Bassick (1),2020,4.265784120425008,Wildfire,462.268298722901,10.0,0.020546585136540466
79702,Wild Horse 3 (1),2020,4.346109057115413,Wildfire,618.3512182674988,13.0,0.015649493623698683
79703,Brown Road (1),2020,4.239320295651941,Wildfire,428.5089673406291,9.0,0.02202780411893741
79705,Plumtaw (1),2020,4.186041869730022,Wildfire,466.9196047379979,10.0,0.019961645979291752
79712,Government (1),2020,3.909134729871223,Wildfire,588.4245583084653,12.0,0.014791926465475799
79725,ROGER (1),2020,3.721004618520203,Wildfire,513.0888690587915,11.0,0.016147396378179003
79727,No Fire Name Provided (1),2020,3.70639723038563,Wildfire,463.3447538855558,10.0,0.01781076620394594
79729,1340 ROAD (1),2020,3.6940803079136515,Wildfire,283.92392593990274,6.0,0.028969382056692076
79735,Fenceline (1),2020,3.661750136042447,Wildfire,605.6961392945399,13.0,0.013460735521243413
79737,TORNADO (2),2020,3.629098730104647,Wildfire,499.1633942171767,10.0,0.01618791609092431
79738,CHALLENGE (1),2020,3.6235557571230177,Wildfire,171.99596143659457,4.0,0.04690850470023084
79741,APACHE FLAPPER (1),2020,3.571933092099979,Wildfire,307.9261528020568,7.0,0.025828050664119286
79745,McCutchen (1),2020,3.5285956028544,Wildfire,515.947310183066,11.0,0.015227598810802687
79752,BLUE BIRD CANYON (1),2020,3.4222490781323947,Wildfire,527.5319193299523,11.0,0.014444342008171865
79766,CASINO (1),2020,3.267309748052633,Wildfire,406.73816060679457,9.0,0.017885878595815516
79768,Jim Canyon 3 (2),2020,3.2594364198067867,Wildfire,639.9927358248406,13.0,0.011339720745615319
79777,Debeque (1),2020,3.156736400422824,Wildfire,610.8447318054233,13.0,0.011506477056440157
79783,Dry Mesa (1),2020,3.0997670930984165,Wildfire,587.8152349508824,12.0,0.01174148738898143
79792,CIRCLE M (1),2020,3.2348938645352754,Wildfire,535.7748862403826,11.0,0.01344350688177411
79795,Stock Trailor (1),2020,2.8837158790774406,Wildfire,307.27140680213165,7.0,0.020896098676513174
79797,Circle (2),2020,2.8784647799594,Wildfire,587.1962544104186,12.0,0.010914718356068987
79800,No Fire Name Provided (1),2020,2.83411088948059,Wildfire,267.59450576696116,6.0,0.023581668873480423
79805,Slate (1),2020,2.807972378867401,Likely Wildfire,611.6208201509465,13.0,0.010222225591141481
79821,79 (1),2020,2.6952158279855754,Wildfire,532.907622472807,11.0,0.011260988281895616
79822,LAGUNA (1),2020,2.688745718336053,Wildfire,94.71194334463587,2.0,0.06320913896464442
79841,ALFALFA (1),2020,2.4458152758072234,Wildfire,468.26176483549705,10.0,0.011629735724744999
79843,Glade (1),2020,2.402902314247815,Wildfire,486.9053203159687,10.0,0.010988198240667145
79844,Peach tree (1),2020,2.388071827589334,Wildfire,410.9095063806511,9.0,0.012940053943875495
79862,Mill Creek (1),2020,2.104086097179588,Likely Wildfire,542.1219311006715,11.0,0.008641744471100265
79866,No Fire Name Provided (1),2020,2.068642632646347,Wildfire,315.18238404312814,7.0,0.014613640688501716
79872,Davenport (1),2020,2.0128112196827734,Wildfire,445.46645595749067,9.0,0.010060577898490733
79876,Opal hill (1),2020,1.943251235772805,Wildfire,617.0329492220528,13.0,0.007012219258478049
79877,Zekes Hole (1),2020,1.9430595372416755,Wildfire,569.0566588144359,12.0,0.0076026585997659825
79879,Ash (1),2020,1.92987571175833,Wildfire,465.83612860025113,10.0,0.00922424995754095
79881,Rose Tree (1),2020,1.9267448636606188,Wildfire,479.0141187812225,10.0,0.008955931970042208
79884,CORRAL (1),2020,1.9006980853873108,Wildfire,528.0224303803916,11.0,0.008014854743379748
79887,Middle (2),2020,2.1467293989006184,Wildfire,355.817345347722,8.0,0.01343337316107673
79889,RED FOX (1),2020,1.8877038487538165,Wildfire,555.4535296035492,12.0,0.007566952727334083
79890,Cedar Creek (1),2020,1.8808382367782654,Wildfire,545.1721600188657,11.0,0.007681617282936252
79895,Blue West (1),2020,1.8522082397443234,Wildfire,265.67028489075784,6.0,0.015523216721439172
79904,Meridian (1),2020,1.771961914047633,Wildfire,509.15568428528974,11.0,0.007748875385305545
79911,Porcupine (1),2020,1.7353717439466785,Wildfire,616.321040529648,13.0,0.006269319712516618
79912,Parker Canyon (1),2020,1.7307920397012933,Wildfire,484.36273653206536,10.0,0.007956261620142801
79918,Bypass (1),2020,1.7211970914437555,Wildfire,606.793175042766,13.0,0.006315748193192248
79921,HWY 264 MP 393 (1),2020,1.705344745787812,Wildfire,535.0221822583329,11.0,0.007097007911925761
79922,DOG POUND (1),2020,1.7051080216770316,Wildfire,321.3983927850281,7.0,0.011812534426874466
79924,Dry Gulch (1),2020,1.7020412777546756,Wildfire,623.2767573089583,13.0,0.0060802865469634215
79927,PIPELINE (1),2020,1.6968265776557347,Wildfire,408.10725158997553,9.0,0.0092575919984079
79932,Kirk (1),2020,1.6603912508622627,Wildfire,531.3411496344962,11.0,0.006957798952784118
79941,COLD BONES (1),2020,1.5919680491944719,Wildfire,313.8852070748292,7.0,0.01129271555218447
79946,Blue (1),2020,1.5637373094646623,Wildfire,543.7501266784735,11.0,0.006403233180603416
79950,Entrance (1),2020,1.5410930560868792,Wildfire,510.2461056909354,11.0,0.006724872506468207
79954,Bobcat (1),2020,1.5108203252154573,Wildfire,441.1658195603331,9.0,0.007625105416632341
79964,McCarroll Rd (1),2020,1.4634666314004066,Wildfire,614.6362019342137,13.0,0.00530150991956415
79969,Liberty 1 (1),2020,1.4202358471119216,Wildfire,534.5097068903028,11.0,0.005916157999697701
79970,Carson (1),2020,1.4199033653972042,Wildfire,585.6643853284927,12.0,0.0053981489505187516
79974,Blind Mellon (1),2020,1.4016727455145583,Wildfire,289.2827486535895,6.0,0.01078844828099995
79976,Salcido (1),2020,1.4003161544612437,Wildfire,475.19704042518606,10.0,0.006561260219293153
79977,MORRIS (1),2020,1.3998900496153222,Wildfire,463.4261847704634,10.0,0.006725866580328103
79988,BLACK LANE (1),2020,1.3242766986328034,Wildfire,455.50728987337305,10.0,0.006473189128585146
79990,Kigalia (1),2020,1.3194651269161866,Wildfire,583.6954925916924,12.0,0.005033226415034914
79992,BLACK HILLS (1),2020,1.3178325670104603,Wildfire,553.6705555121918,12.0,0.0052996074033046835
79993,THOR BOLT (1),2020,1.3172015168955993,Wildfire,319.6782384060487,7.0,0.00917432327294558
79994,Turkey 4 (2020) (1),2020,1.4510479242506134,Wildfire,524.1626235639764,11.0,0.006163829217488867
79995,Poles (2),2020,1.3101566005244683,Wildfire,594.3675699638421,12.0,0.004907982371973497
79996,Dadd (1),2020,1.3076551930616698,Wildfire,632.4909368040427,13.0,0.004603348200550476
80002,Misty Monutain (1),2020,1.2943847889612952,Wildfire,608.928002930164,13.0,0.004732954664267862
80010,Comp 98 (1),2020,1.250994650558818,Wildfire,429.854476740899,9.0,0.006479908730399985
80032,Sylvan Dale (1),2020,1.1338824920288129,Wildfire,611.7852803838158,13.0,0.004126709675940564
80050,Long Pool (1),2020,1.0293425365575528,Wildfire,585.3321382943595,12.0,0.003915546988812952
80055,RED BARN (1),2020,1.0106635833614273,Wildfire,309.4132588684311,7.0,0.007272815790305401
